-12.202585;-10.327866;-8.268029;-8.901285;-7.3027554;-9.295013;-8.437845;-9.15416;-10.156524;-12.537104;-10.2594185;-7.946861;-5.951296;-4.4100957;-10.472871;-4.9554167;-6.6224;-9.924201;-6.9717207;-4.197255;-9.39925;-8.698654;-8.712952;-5.086853;-9.94409;-11.44688;-5.9011693;-5.724496;-8.274748;-9.249248;-6.239066;-3.4104514;-3.7027345;-8.877053;1.1873362;-3.8988633;-6.166187;-5.3075686;-2.194177;-2.2361054;-3.7436528;-7.860029;-7.1152544;-11.774633;-2.759966;-5.9337006;-2.264285;-8.250088;-4.450821;-4.0176034;-9.051783;-4.18566;-9.264902;-4.672843;-2.9920673;-5.141931;-1.0768764;-1.142915;4.7273245;-4.2488117;-2.5766177;1.7284932;-10.181681;-2.5121937;3.5365036;-2.4940047;-1.6169122;-1.9761188;-2.108721;-9.920589;2.8617969;-1.0162423;5.8043942;-1.9671452;-1.0989827;-4.5515747;-7.2522388;-6.5929685;-4.3194623;11.045784;
-10.39221;-8.501002;-9.329923;-8.174878;-6.229288;-4.953434;-9.812608;-6.7143497;-12.142996;-8.75158;-9.633535;-5.7559376;-4.354045;-9.615639;-8.08065;-7.391882;-2.7737036;-9.4014635;-8.61444;-6.978515;-5.425337;-10.32031;-5.4159966;-5.7047863;-9.071672;-8.13853;-6.0022125;-6.199126;-8.256462;-6.3711534;-7.601328;0.33623993;-5.1434884;-9.681007;-6.518957;-4.678154;-8.439144;-9.761563;-3.6125903;-7.4045105;-7.230264;-4.2150993;-6.5920696;-9.575721;-1.533318;-7.5017114;-3.1607127;-9.1086235;-7.836479;-5.7992687;-11.732251;-7.9862666;-7.593626;-0.9766481;-2.602851;-3.4232342;-0.809512;6.0287895;1.7960281;-4.2180247;-4.37283;3.2172346;-9.095441;-1.9107356;3.7977571;-3.2592692;-5.0392814;0.068457246;-3.943191;-7.401187;3.7490706;-3.2187395;5.389024;-3.6487975;-7.287632;-4.417095;-6.0259743;-7.1758385;-7.235406;12.026052;
-13.155632;-10.487923;-12.397903;-10.228447;-10.381243;-9.682789;-9.3716135;-9.595839;-16.46307;-7.233499;-8.290975;-6.950082;-3.1504734;-17.382332;-4.994257;-9.806896;-2.625166;-12.777997;-8.337897;-10.541229;-2.929794;-14.628035;-7.154478;-2.2248902;-12.623247;-12.601163;-8.999556;-4.382687;-9.931779;-3.5469687;-7.328185;4.7034836;-12.265198;-8.937622;-9.615507;-6.66747;-14.004326;-14.245281;-3.5731974;-6.9246325;-6.683363;-0.40299934;-10.339279;-7.0973735;-4.5000873;-7.2041664;-7.63156;-1.5710025;-10.004278;-4.9516015;-15.832881;-9.032871;-9.2177925;4.1089377;-2.9365735;0.9944998;0.34451056;14.334293;-2.333484;-2.0264273;-5.436287;3.8176208;-14.569246;-7.932061;3.4140372;-2.5135012;-2.4952617;4.7559795;-4.635517;-7.093327;-0.42610514;-3.6987283;3.3638253;-1.0750573;-9.887693;-5.207366;-7.4484687;-3.9365234;-10.416869;5.971565;
-9.137475;-10.096728;-6.4606833;-10.385108;-10.199224;-1.9157556;-6.6696415;-10.271901;-10.318857;-7.1210566;-6.684962;-6.7900925;-2.9668846;-9.790317;-11.460218;-6.1553984;-7.605339;-12.960394;-9.747346;-10.849158;-8.139669;-16.127644;-11.631092;-7.690279;-11.94014;-10.7642975;-7.5675764;-7.428117;-8.757282;-8.239859;-5.501197;-2.0068746;-13.310291;-11.29052;-5.541289;-4.5293374;-13.54438;-12.653508;-4.0465364;-5.4903784;-6.4328446;-6.485509;-11.075508;-5.8040032;-6.4055786;-7.275627;-4.399467;-3.5715222;-8.560379;-2.3725004;-14.5920925;-5.8740892;-9.781575;-0.5891023;2.8254793;-3.1815364;1.3489666;2.7673953;-2.345725;-5.0495663;-3.6124384;4.5301175;-13.672505;-5.5381174;8.153916;-1.3418059;-5.054434;-3.1321878;-5.797951;-9.446126;-0.41628933;-3.7517903;3.6254365;-4.9116488;-8.440719;-7.1104736;-10.282833;-6.6571097;-11.319107;12.298584;
-14.260373;-7.6358986;-4.2244825;-8.777641;-9.250677;-0.8441133;-3.0871398;-8.737622;-9.868234;-8.537843;-7.1229877;-8.098333;-3.456328;-4.4735174;-10.70443;-5.460061;-7.041437;-12.478176;-6.6032624;-7.6237183;-7.157852;-15.9046135;-11.7446165;-7.3652945;-11.654936;-9.441264;-6.775985;-8.569685;-5.814921;-6.8005767;-3.2884116;-5.023444;-12.327309;-8.633232;-2.0317025;-1.2809238;-9.337265;-9.79892;-1.8071417;-1.9837272;-4.1121206;-6.277435;-6.505095;-4.644104;-3.63796;-5.919888;-1.0395424;-6.484742;-5.511484;0.7568445;-12.196905;-3.3260422;-10.706295;-3.121315;3.977096;-4.263143;2.453607;-1.682602;-0.92258;-5.1161284;0.6284956;3.6982634;-9.848419;-0.07220042;11.972748;1.3456242;-4.5489383;-3.868413;-3.9800324;-10.960567;1.5419745;-1.7121402;6.300571;-6.29376;-2.899895;-4.592684;-9.170557;-3.4189801;-9.066887;5.72604;
-9.361767;-9.799239;-7.447136;-12.161821;-11.150452;-5.1910954;-8.31922;-12.042923;-12.011987;-12.024199;-8.608527;-4.2148924;-6.9775887;-6.9665327;-13.20013;-10.941261;-9.686003;-13.970099;-9.233726;-8.171463;-11.705226;-18.396816;-13.55139;-11.093241;-13.212343;-11.235306;-9.5788;-13.127735;-12.014894;-10.533789;-8.263485;-10.333095;-17.015553;-13.799683;-5.389341;-5.8113155;-12.746641;-10.911475;-7.2690935;-7.6024923;-8.373393;-10.902581;-12.805549;-12.197194;-10.094419;-11.90763;-6.9375234;-11.261563;-9.16439;-2.9963589;-14.212297;-9.745322;-11.832272;-3.2479627;-2.9276361;-5.209873;-2.7919765;-0.72970235;-4.4533195;-6.8582954;-1.9623188;4.1322975;-11.936535;-0.35344636;5.7685156;-1.6717712;-4.656317;-0.59145606;-3.9870028;-12.890387;-0.7767092;-2.1609604;-0.64266586;-5.900302;-3.9520144;-4.66016;-12.671467;-4.895933;-9.776388;16.722107;
-13.446833;-8.433636;-7.176474;-9.945027;-8.423124;-2.2966132;-4.89792;-9.582761;-10.916567;-10.175323;-9.120537;-6.7537265;-5.6957426;-2.4601042;-9.504045;-5.0267277;-4.9166336;-13.773153;-4.328382;-7.1910744;-5.0268793;-13.819574;-10.875772;-12.981741;-9.831991;-9.90865;-8.809541;-10.305416;-6.9333696;-4.5300107;-3.948526;-6.6447806;-10.665615;-9.175314;-3.6869488;-2.742392;-7.385593;-6.095933;-0.21446061;-3.3810184;-4.016027;-8.680736;-5.620126;-9.680716;-1.7454255;-6.539756;0.5562322;-7.721298;-2.4061165;-0.48313677;-10.455154;-4.1292114;-7.518811;-4.632315;0.39846605;-2.522418;1.7965885;-3.1699677;1.0230389;-3.832874;1.7220417;1.2888155;-6.6535673;6.2877703;12.527551;-2.0229993;-2.4721532;-4.547972;-1.7921295;-15.989866;2.4347034;0.2891186;5.94738;-3.4690409;-0.15354389;-2.5804787;-12.375029;-3.0731792;-5.6163607;5.106665;
-7.7467136;-10.745055;-8.545169;-9.330426;-7.626842;-1.1840633;-11.079931;-8.2683735;-10.554901;-10.207562;-8.284934;-5.2630596;-6.0960236;-8.27014;-5.4792886;-7.1639576;-3.209539;-9.849684;-6.8535147;-6.832042;-5.5816445;-13.425915;-9.745995;-13.850966;-9.368149;-8.194668;-10.205833;-7.5970035;-7.098874;-4.169523;-5.2102137;-4.4491916;-9.143395;-7.797681;-6.359666;-4.2916656;-9.646107;-8.817116;-3.963776;-7.404751;-5.55402;-7.060568;-3.6335218;-9.569892;-2.9976592;-4.096722;-3.026958;-10.264833;-5.2849255;-4.207027;-11.608523;-5.296305;-5.395566;-2.0160208;-3.628869;-4.8621726;-0.4736752;2.8875897;-2.6400545;-5.17393;-1.2684237;1.5892532;-7.3460727;-1.2965183;4.656631;-3.2505226;-2.926836;1.6413891;-4.372156;-14.011384;0.5466006;1.3343922;0.21263814;-3.988717;-2.634994;-3.166436;-12.14407;-4.1100636;-6.078884;8.403756;
-15.456874;-10.278843;-8.692514;-11.144489;-9.5753565;-2.0324802;-10.613352;-7.5317097;-14.629851;-11.3196535;-9.9676075;-6.045245;-4.562682;-14.603689;0.27023578;-10.090321;-0.58665514;-9.287446;-6.8272095;-9.220312;-6.225512;-13.250221;-7.8291745;-9.943149;-8.778445;-8.615924;-10.185384;-3.2230883;-5.8350563;-2.8056526;-1.9630702;-1.9884152;-6.4654975;-3.9451466;-6.1417265;-4.1342435;-10.086242;-10.487108;-6.7436824;-6.6575503;-3.0185113;-0.29072016;-2.458465;-9.330305;-3.0916996;-3.882381;-6.2919893;-6.4386897;-5.6650214;-2.3358307;-12.502911;-5.2993994;-8.12224;3.3524127;-1.9614435;-2.455443;1.7011817;7.7448254;-3.263021;-1.1773548;-0.6771997;0.34458596;-10.625771;-4.9818964;-0.23422599;-2.543607;-1.3156564;8.038902;-1.3987093;-10.245979;-1.8145714;2.3880563;-2.1719654;-2.4172459;-1.9383192;-0.32140228;-9.604043;-0.73010755;-5.304567;1.9037912;
-10.318099;-11.867439;-9.898518;-13.460432;-12.294155;-2.2322242;-11.615888;-10.776405;-11.950476;-11.276514;-12.313652;-3.1017115;-6.406373;-15.129384;-4.885639;-10.05738;-4.1106806;-11.015577;-10.853664;-9.203423;-10.044394;-13.911036;-11.126069;-9.429985;-11.111083;-10.365659;-12.836848;-7.600717;-9.261979;-7.5042934;-4.7459273;-6.1122413;-6.5556808;-8.063715;-10.555256;-7.9797907;-11.63431;-10.732242;-8.966215;-8.866821;-3.6186469;-5.398721;-8.417674;-13.225991;-6.045245;-6.96019;-7.685334;-6.082469;-6.9992495;-7.5585117;-11.580391;-9.427792;-9.08445;-1.994293;-2.9063299;-1.9349188;-0.6256472;3.4635923;-1.4890578;-1.4971026;-3.3811917;-0.8901825;-12.15596;-4.505841;-0.8549519;-3.699743;-0.33324388;2.7245302;-3.704454;-11.347921;3.0743263;2.0315745;-1.1568648;-2.9456754;-4.3114047;-0.9103972;-9.181097;-3.197833;-5.1047926;10.159766;
-8.527287;-7.3829093;-6.9270697;-8.985977;-8.594824;-0.9116217;-8.253656;-7.369255;-7.840785;-8.793061;-7.565876;0.916317;-3.3164291;-12.573783;-5.0534954;-7.1244016;-3.3805244;-8.818323;-9.343275;-6.946149;-8.406667;-11.081348;-10.309336;-9.72307;-6.310534;-5.827043;-8.754944;-5.9215913;-7.9502907;-6.293812;-3.934012;-4.7693744;-3.898751;-8.345392;-6.715934;-5.0460205;-9.092267;-6.867528;-6.8123155;-5.8104033;-1.1459502;-5.6670966;-6.488105;-10.489299;-5.4459505;-4.8978624;-4.623491;-5.4123316;-4.0270452;-6.2891364;-7.659256;-7.6212854;-6.2408586;-3.1871035;-2.8436728;-1.306317;-2.2364023;0.58867013;-1.3539686;-3.5047863;-3.3005366;-0.9889611;-9.704373;-2.3100731;-1.5386277;-1.9390688;1.4497687;-0.20513535;-4.369482;-8.462032;6.6331162;0.2308116;-1.6376395;-1.7738913;-3.9216955;2.0214424;-4.4488072;-3.7734418;-3.336227;8.822522;
-11.022294;-6.7753496;-6.8849387;-7.1154995;-8.407312;-1.0111567;-7.8324084;-6.603904;-9.6547;-10.150438;-7.8233643;-0.52326787;-3.1340256;-13.769323;-6.441796;-7.4744625;-4.4484167;-9.562208;-7.721632;-9.097198;-8.833698;-12.253365;-11.256985;-10.028032;-6.65725;-5.5903206;-8.660145;-5.739874;-8.492191;-6.4798994;-4.815818;-5.119574;-5.4411893;-7.9459686;-4.344741;-4.6230364;-9.549273;-5.8850436;-6.054217;-6.070816;-0.55658185;-5.5664473;-6.495383;-10.979483;-5.718978;-5.9104123;-4.9548283;-4.3108983;-2.52718;-4.9150515;-7.5998273;-6.0499306;-6.9384384;-2.035859;-1.8150767;0.12371993;-2.0938706;0.49945194;-2.2382069;-2.8218002;-1.6588393;-1.1321645;-9.860721;-1.1688508;-0.785045;-0.27207488;2.158909;-0.79768693;-3.6114478;-7.244185;5.484569;-1.8597853;-2.3506303;-2.8833468;-2.1705709;3.261992;-3.269337;-2.9822884;-3.293254;7.510129;
-9.586569;-8.502028;-9.6581545;-8.340121;-9.457068;-1.8557587;-9.549024;-8.783307;-10.719919;-10.602298;-10.649507;-1.9421303;-6.3183107;-14.547706;-7.14444;-8.6548;-7.543374;-11.536095;-8.009586;-10.53705;-10.750902;-13.195644;-12.193793;-9.655846;-9.032391;-8.470326;-11.407533;-7.229593;-10.281026;-8.166179;-6.3570833;-5.5571895;-7.913109;-8.646312;-5.3017178;-7.6868896;-11.127474;-7.41675;-7.91787;-8.283965;-3.1181076;-7.042308;-8.692777;-12.012974;-7.656193;-7.976535;-5.8438644;-4.367362;-5.240676;-6.086709;-9.365583;-8.021563;-9.132359;-1.5163288;-2.6460998;-0.7165884;-0.7578244;1.3237152;-3.5682304;-2.211884;-0.9320382;-1.2230057;-11.654694;-1.3570526;-1.4669936;-0.01847437;1.2359452;-1.3885249;-3.6794155;-6.7248297;2.5727427;-3.141864;-2.6662893;-3.815923;-3.508389;1.5235792;-5.2547193;-3.1256943;-4.4581833;10.358671;
-8.6683235;-9.100239;-10.546092;-8.728774;-9.357157;-1.9622467;-9.840523;-9.27883;-10.516397;-10.216624;-11.101427;-2.5128312;-7.02767;-15.217686;-7.3357706;-8.567377;-8.395462;-11.611491;-7.672245;-10.867494;-11.458741;-13.095335;-11.900063;-9.339394;-10.083862;-9.056792;-11.502493;-7.572888;-10.904206;-8.592989;-6.878064;-5.8618097;-8.7457905;-8.665786;-5.875651;-8.454414;-11.327771;-8.014612;-8.649776;-9.236106;-4.1525726;-7.503833;-9.374739;-12.170078;-8.548197;-8.273209;-6.205176;-4.6848593;-6.6484947;-6.53045;-10.228303;-8.820901;-9.68741;-1.1006954;-3.255855;-1.2154487;-0.14265537;1.6737728;-3.5191665;-2.0011804;-0.69238585;-0.1641469;-12.038733;-1.8088087;-0.97516215;-0.81533635;0.48360723;-1.6063312;-3.8732965;-6.9043007;1.5209475;-2.5812156;-2.0953484;-4.2765884;-4.6462693;0.38814464;-6.035854;-2.926568;-4.7836113;10.758354;
-8.313388;-9.229239;-10.8914175;-8.648983;-9.24778;-2.0559902;-9.958904;-9.311949;-10.564678;-10.026691;-11.13803;-2.7020133;-7.00418;-15.451191;-7.3491273;-8.537041;-8.502005;-11.689471;-7.63484;-10.8821335;-11.703129;-13.009737;-11.631817;-9.289502;-10.373079;-9.172394;-11.313284;-7.500858;-11.093242;-8.510694;-6.889161;-5.8106446;-9.073741;-8.610145;-5.934143;-8.5160885;-11.512155;-8.066189;-8.6277485;-9.416044;-4.3152204;-7.4228215;-9.61191;-12.166166;-8.820165;-8.315378;-6.3245525;-4.5391674;-7.1407437;-6.6020694;-10.461807;-8.896951;-9.827105;-0.92050195;-3.6322923;-1.3056914;-0.13570416;1.8894541;-3.5062919;-2.0256038;-0.66397965;0.22195828;-12.093723;-2.0500476;-0.7676711;-1.3287251;0.51731384;-1.687607;-4.094603;-7.019207;1.2086608;-2.363722;-1.8499141;-4.172734;-4.9322004;0.16782472;-6.2770815;-2.8330042;-4.8711934;10.801279;
